,index,UTM_X,UTM_Y,Lithology,Dist_from_fault,Probability_Mineralization
10191,10191,448350,2792000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6228.613957430474,1
10192,10192,448400,2792000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6267.396144991773,1
10193,10193,448450,2792000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6306.336261714702,1
10194,10194,448500,2792000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6345.431400100215,1
10195,10195,448550,2792000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6384.678712428511,1
10196,10196,448600,2792000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6424.075409621047,1
10197,10197,447250,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5385.822285534486,1
10198,10198,447300,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5420.489304382025,1
10199,10199,447350,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5455.394294318235,1
10200,10200,447400,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5490.5327167807645,1
10201,10201,447450,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5525.900118677498,1
10202,10202,447500,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5561.4921315380825,1
10203,10203,447550,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5597.304470610834,1
10204,10204,447600,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5633.332933910443,1
10205,10205,447650,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5669.573401221653,1
10206,10206,447700,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5706.02183306374,1
10207,10207,447750,2792050,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5742.674269620392,1
10208,10208,447800,2792050,"QUARTZITE, MARBLE, CONGLOMERATE",5779.526829639268,1
10209,10209,447850,2792050,"QUARTZITE, MARBLE, CONGLOMERATE",5816.5757093052725,1
10210,10210,447900,2792050,"QUARTZITE, MARBLE, CONGLOMERATE",5853.817181091339,1
10211,10211,447950,2792050,"QUARTZITE, MARBLE, CONGLOMERATE",5891.24759259023,1
10212,10212,448000,2792050,"QUARTZITE, MARBLE, CONGLOMERATE",5928.863365330677,1
10213,10213,448050,2792050,"QUARTZITE, MARBLE, CONGLOMERATE",5966.660993580934,1
10214,10214,448100,2792050,"QUARTZITE, MARBLE, CONGLOMERATE",6004.637043142594,1
10215,10215,448150,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6042.7881501373395,1
10216,10216,448200,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6081.111019789088,1
10217,10217,448250,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6119.602425203805,1
10218,10218,448300,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6158.259206149114,1
10219,10219,448350,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6197.0782678356045,1
10220,10220,448400,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6236.056579701659,1
10221,10221,448450,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6275.19117420341,1
10222,10222,448500,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6314.47914561133,1
10223,10223,448550,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6353.917648814817,1
10224,10224,448600,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6393.503898136016,1
10225,10225,448650,2792050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6433.235166153997,1
10226,10226,447200,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5315.129942981874,1
10227,10227,447250,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5349.787745167328,1
10228,10228,447300,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5384.686762096988,1
10229,10229,447350,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5419.822334123376,1
10230,10230,447400,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5455.1898904641785,1
10231,10231,447450,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5490.78494830954,1
10232,10232,447500,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5526.603111871035,1
10233,10233,447550,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5562.640071378215,1
10234,10234,447600,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5598.891602028267,1
10235,10235,447650,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5635.353562894051,1
10236,10236,447700,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5672.021895795422,1
10237,10237,447750,2792100,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5708.892624138478,1
10238,10238,447800,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",5745.961851727066,1
10239,10239,447850,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",5783.22576155062,1
10240,10240,447900,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",5820.680614552113,1
10241,10241,447950,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",5858.3227483796745,1
10242,10242,448000,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",5896.148576125165,1
10243,10243,448050,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",5934.154585052771,1
10244,10244,448100,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",5972.337335320472,1
10245,10245,448150,2792100,"QUARTZITE, MARBLE, CONGLOMERATE",6010.6934586969965,1
10246,10246,448200,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6049.219657276704,1
10247,10247,448250,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6087.912702194644,1
10248,10248,448300,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6126.769432343845,1
10249,10249,448350,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6165.786753096716,1
10250,10250,448400,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6204.9616350323195,1
10251,10251,448450,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6244.291112671076,1
10252,10252,448500,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6283.772283218338,1
10253,10253,448550,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6323.40230531816,1
10254,10254,448600,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6363.178397818423,1
10255,10255,448650,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6403.0978385483895,1
10256,10256,448700,2792100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6443.157963109633,1
10257,10257,447150,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5244.4380948014905,1
10258,10258,447200,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5279.086430223047,1
10259,10259,447250,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5313.979313595898,1
10260,10260,447300,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5349.11195927746,1
10261,10261,447350,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5384.479674067417,1
10262,10262,447400,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5420.077856267859,1
10263,10263,447450,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5455.9019946810995,1
10264,10264,447500,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5491.947667551579,1
10265,10265,447550,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5528.210541457809,1
10266,10266,447600,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5564.6863701600705,1
10267,10267,447650,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5601.3709934091385,1
10268,10268,447700,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5638.260335721055,1
10269,10269,447750,2792150,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5675.3504051226055,1
10270,10270,447800,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5712.637291871884,1
10271,10271,447850,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5750.117167158019,1
10272,10272,447900,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5787.786281783855,1
10273,10273,447950,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5825.640964835148,1
10274,10274,448000,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5863.6776223395345,1
10275,10275,448050,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5901.89273591832,1
10276,10276,448100,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5940.2828614339105,1
10277,10277,448150,2792150,"QUARTZITE, MARBLE, CONGLOMERATE",5978.844627635466,1
10278,10278,448200,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6017.574734805168,1
10279,10279,448250,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6056.469953407308,1
10280,10280,448300,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6095.527122742178,1
10281,10281,448350,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6134.743149606636,1
10282,10282,448400,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6174.1150069629875,1
10283,10283,448450,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6213.639732617718,1
10284,10284,448500,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6253.314427911459,1
10285,10285,448550,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6293.136256421406,1
10286,10286,448600,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6333.1024426773365,1
10287,10287,448650,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6373.2102708921875,1
10288,10288,448700,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6413.457083708106,1
10289,10289,448750,2792150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6453.84028095875,1
10290,10290,447150,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5208.385369496741,1
10291,10291,447200,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5243.271952201957,1
10292,10292,447250,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5278.401592556949,1
10293,10293,447300,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5313.769469958944,1
10294,10294,447350,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5349.370859028917,1
10295,10295,447400,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5385.2011285547915,1
10296,10296,447450,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5421.255740374901,1
10297,10297,447500,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5457.530248208234,1
10298,10298,447550,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5494.020296437559,1
10299,10299,447600,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5530.721618851186,1
10300,10300,447650,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5567.630037348737,1
10301,10301,447700,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5604.741460615995,1
10302,10302,447750,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5642.051882773494,1
10303,10303,447800,2792200,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5679.55738200328,1
10304,10304,447850,2792200,"QUARTZITE, MARBLE, CONGLOMERATE",5717.254119157899,1
10305,10305,447900,2792200,"QUARTZITE, MARBLE, CONGLOMERATE",5755.138336355433,1
10306,10306,447950,2792200,"QUARTZITE, MARBLE, CONGLOMERATE",5793.206355564076,1
10307,10307,448000,2792200,"QUARTZITE, MARBLE, CONGLOMERATE",5831.454577179525,1
10308,10308,448050,2792200,"QUARTZITE, MARBLE, CONGLOMERATE",5869.879478598181,1
10309,10309,448100,2792200,"QUARTZITE, MARBLE, CONGLOMERATE",5908.477612788937,1
10310,10310,448150,2792200,"QUARTZITE, MARBLE, CONGLOMERATE",5947.245606866097,1
10311,10311,448200,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,5986.18016066574,1
10312,10312,448250,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6025.278045327711,1
10313,10313,448300,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6064.5361018851345,1
10314,10314,448350,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6103.951239863255,1
10315,10315,448400,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6143.520435889196,1
10316,10316,448450,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6183.240732314099,1
10317,10317,448500,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6223.109235848928,1
10318,10318,448550,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6263.123116215123,1
10319,10319,448600,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6303.279604811154,1
10320,10320,448650,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6343.575993395861,1
10321,10321,448700,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6384.009632789435,1
10322,10322,448750,2792200,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6424.577931592729,1
10323,10323,447100,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5137.684573483496,1
10324,10324,447150,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5172.564681487348,1
10325,10325,447200,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5207.691234292825,1
10326,10326,447250,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5243.059278635933,1
10327,10327,447300,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5278.663960402326,1
10328,10328,447350,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5314.500523512101,1
10329,10329,447400,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5350.5643087407525,1
10330,10330,447450,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5386.850752483349,1
10331,10331,447500,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5423.355385468524,1
10332,10332,447550,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5460.073831428515,1
10333,10333,447600,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5497.001805731055,1
10334,10334,447650,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5534.135113978561,1
10335,10335,447700,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5571.469650579686,1
10336,10336,447750,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5609.001397297967,1
10337,10337,447800,2792250,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5646.726421781966,1
10338,10338,447850,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",5684.640876080966,1
10339,10339,447900,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",5722.740995150016,1
10340,10340,447950,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",5761.023095347789,1
10341,10341,448000,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",5799.483572930493,1
10342,10342,448050,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",5838.118902544779,1
10343,10343,448100,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",5876.925635722361,1
10344,10344,448150,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",5915.900399378837,1
10345,10345,448200,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,5955.039894318989,1
10346,10346,448250,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,5994.340893750599,1
10347,10347,448300,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6033.800241808703,1
10348,10348,448350,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6073.414852091924,1
10349,10349,448400,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6113.181706212468,1
10350,10350,448450,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6153.097852361103,1
10351,10351,448500,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6193.160403888376,1
10352,10352,448550,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6233.366537903162,1
10353,10353,448600,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6273.713493889474,1
10354,10354,448650,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6314.198572342407,1
10355,10355,448700,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6354.819133423933,1
10356,10356,448750,2792250,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6395.572595639183,1
10357,10357,448800,2792250,"QUARTZITE, MARBLE, CONGLOMERATE",6436.456434533753,1
10358,10358,447100,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5101.8575052222795,1
10359,10359,447150,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5136.980884834294,1
10360,10360,447200,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5172.349100622747,1
10361,10361,447250,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5207.957164404576,1
10362,10362,447300,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5243.800190113367,1
10363,10363,447350,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5279.873392553367,1
10364,10364,447400,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5316.17208609287,1
10365,10365,447450,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5352.691683304115,1
10366,10366,447500,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5389.427693556437,1
10367,10367,447550,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5426.375721568962,1
10368,10368,447600,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5463.531465928708,1
10369,10369,447650,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5500.890717579573,1
10370,10370,447700,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5538.449358287312,1
10371,10371,447750,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5576.203359085208,1
10372,10372,447800,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5614.148778704851,1
10373,10373,447850,2792300,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5652.2817619960515,1
10374,10374,447900,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",5690.598538339636,1
10375,10375,447950,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",5729.095420056576,1
10376,10376,448000,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",5767.768800816591,1
10377,10377,448050,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",5806.615154049153,1
10378,10378,448100,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",5845.631031359513,1
10379,10379,448150,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",5884.813060952174,1
10380,10380,448200,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",5924.157946064008,1
10381,10381,448250,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,5963.662463408987,1
10382,10382,448300,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6003.323461636343,1
10383,10383,448350,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6043.1378598037445,1
10384,10384,448400,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6083.102645866943,1
10385,10385,448450,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6123.214875187169,1
10386,10386,448500,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6163.471669057418,1
10387,10387,448550,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6203.870213248619,1
10388,10388,448600,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6244.407756576558,1
10389,10389,448650,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6285.081609490325,1
10390,10390,448700,2792300,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6325.88914268291,1
10391,10391,448750,2792300,"PHYLLITE, MICA SCHIST",6366.8277857245,1
10392,10392,448800,2792300,"QUARTZITE, MARBLE, CONGLOMERATE",6407.895025718942,1
10393,10393,447050,2792350,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,5031.150427388899,1
10394,10394,447100,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5066.270544550055,1
10395,10395,447150,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5101.638936472821,1
10396,10396,447200,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5137.250475273281,1
10397,10397,447250,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5173.100139496197,1
10398,10398,447300,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5209.183012797265,1
10399,10399,447350,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5245.494282560568,1
10400,10400,447400,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5282.0292384589875,1
10401,10401,447450,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5318.783270964859,1
10402,10402,447500,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5355.751869817688,1
10403,10403,447550,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5392.930622455261,1
10404,10404,447600,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5430.315212414073,1
10405,10405,447650,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5467.901417704577,1
10406,10406,447700,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5505.685109166319,1
10407,10407,447750,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5543.662248807711,1
10408,10408,447800,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5581.828888134764,1
10409,10409,447850,2792350,STAU-KYANITE-GRAPHITE-MICA SCHIST&CALC SIL MARBLE,5620.181166472821,1
10410,10410,447900,2792350,"QUARTZITE, MARBLE, CONGLOMERATE",5658.715309284946,1
10411,10411,447950,2792350,"QUARTZITE, MARBLE, CONGLOMERATE",5697.427626490383,1
10412,10412,448000,2792350,"QUARTZITE, MARBLE, CONGLOMERATE",5736.31451078616,1
10413,10413,448050,2792350,"QUARTZITE, MARBLE, CONGLOMERATE",5775.37243597466,1
10414,10414,448100,2792350,"QUARTZITE, MARBLE, CONGLOMERATE",5814.597955299738,1
10415,10415,448150,2792350,"QUARTZITE, MARBLE, CONGLOMERATE",5853.987699793698,1
10416,10416,448200,2792350,"QUARTZITE, MARBLE, CONGLOMERATE",5893.5383766372415,1
10417,10417,448250,2792350,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,5933.246767534278,1
10418,10418,448300,2792350,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,5973.109727103293,1
10419,10419,448350,2792350,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6013.124181286795,1
10420,10420,448400,2792350,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6053.287125780175,1
10421,10421,448450,2792350,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6093.595624481168,1
10422,10422,448500,2792350,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,6134.046807960961,1
